id,worth in Billion USD,age,gender,Country,image,name,industry,company_name
4809,2.1,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,Ye Cheng,Diversified , conglomerate
6823,2.1,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/6f98bef92dfa940abaa376847526947c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,Zhu Gongshan,Manufacturing , solar panel materials
7133,2.0,78.0,Male,Finland,https://specials-images.forbesimg.com/imageserve/58b739304bbe6f0e5587d172/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=176&cropY2=920,Antti Aarnio-Wihuri,Diversified , diversified
3968,2.0,93.0,Male,United States,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,S. Daniel Abraham,Food and Beverage , Slim-Fast
7191,2.0,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Joao Alves De Queiroz Filho,Diversified , pharmaceuticals
2106,2.0,51.0,Male,Finland,https://specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,Mika Anttonen,Energy , oil & gas
2395,2.0,51.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7e7c394bbe6f2652f52b10/416x416.jpg?background=000000&cropX1=1086&cropX2=3000&cropY1=23&cropY2=1936,Thor Bjorgolfsson,Diversified , investments
2893,2.0,51.0,None,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,Andrei Bokarev,Manufacturing ," metals, mining"
9400,2.0,41.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,Bernhard Braun-Luedicke,Healthcare , medical technology
1209,2.0,30.0,Female,Germany,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,Eva Maria Braun-Luedicke,Healthcare , medical technology
5554,2.0,33.0,None,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,Friederike Braun-Luedicke,Healthcare , medical technology
8483,2.0,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/55fab50ee4b0ffa7afe4aef8/416x416.jpg?background=000000&cropX1=127&cropX2=744&cropY1=60&cropY2=677,Ron Burkle,Finance and Investments ," supermarkets, investments"
8666,2.0,81.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f564631358e4955ad1c11/416x416.jpg?background=000000&cropX1=339&cropX2=1931&cropY1=300&cropY2=1893,Vivek Chand Burman,Food and Beverage , consumer goods
5685,2.0,82.0,Male,None,https://specials-images.forbesimg.com/imageserve/250aa73982fb534adec6178d9b3218ff/416x416.jpg?background=000000&cropX1=126&cropX2=550&cropY1=409&cropY2=833,Chen Yung-Tai,Real Estate , real estate
4510,2.0,74.0,None,USA,https://specials-images.forbesimg.com/imageserve/59de798131358e542c039ef4/416x416.jpg?background=000000&cropX1=524&cropX2=1382&cropY1=252&cropY2=1111,James Clark,Technology ," Netscape, investments"
2800,2.0,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551,Christopher Cline,Energy , coal
6189,2.0,55.0,None,United States,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551,Alexandra Daitch,Food and Beverage , Cargill
3797,2.0,47.0,Male,None,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551,Dong Wei,Healthcare , pharmaceuticals
8217,2.0,,Male,None,https://specials-images.forbesimg.com/imageserve/4918482bf6002ee65717261954ba7148/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788,Fritz Draexlmaier,Automotive , auto parts
7722,2.0,61.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dfd08a7ea431690141099/416x416.jpg?background=000000&cropX1=1452&cropX2=2856&cropY1=438&cropY2=1841,Glenn Dubin,Finance and Investments , hedge funds
1742,2.0,74.0,Male,United States,https://specials-images.forbesimg.com/imageserve/e3fd6b2d18ee5fda5cb316a7cea561d6/416x416.jpg?background=000000&cropX1=155&cropX2=551&cropY1=61&cropY2=457,Robert Duggan,Healthcare , pharmaceuticals
6630,2.0,72.0,Male,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b7e7fa7ea43169012eeaa/416x416.jpg?background=000000&cropX1=0&cropX2=2740&cropY1=22&cropY2=2760,Jayme Garfinkel,Finance and Investments , insurance
8057,2.0,69.0,None,Singapore,https://specials-images.forbesimg.com/imageserve/5a80f48da7ea431690133ed6/416x416.jpg?background=000000&cropX1=2072&cropX2=4724&cropY1=446&cropY2=3099,Sam Goi,Food and Beverage , frozen foods
4566,2.0,82.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a80f48da7ea431690133ed6/416x416.jpg?background=000000&cropX1=2072&cropX2=4724&cropY1=446&cropY2=3099,Thomas Hagen,Finance and Investments , insurance
8000,2.0,70.0,Male,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcbf031358e4955ad2203/416x416.jpg?background=000000&cropX1=176&cropX2=1009&cropY1=100&cropY2=933,Carlos Hank Rhon,Diversified , banking
4364,2.0,60.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e0e534bbe6f2652f5252d/416x416.jpg?background=000000&cropX1=0&cropX2=2546&cropY1=745&cropY2=3290,Christoph Henkel,Fashion & Retail , consumer goods
1688,2.0,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7e0e534bbe6f2652f5252d/416x416.jpg?background=000000&cropX1=0&cropX2=2546&cropY1=745&cropY2=3290,Hu Kaijun,Healthcare , pharmaceuticals
7382,2.0,56.0,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/601330d5e69781741753b1f2f5975025/416x416.jpg?background=000000&cropX1=52&cropX2=333&cropY1=13&cropY2=294,Huang Yi,Automotive , auto distribution
9765,2.0,62.0,Male,India,https://specials-images.forbesimg.com/imageserve/59cc15df4bbe6f37dd9f9282/416x416.jpg?background=000000&cropX1=479&cropX2=2410&cropY1=4&cropY2=1936,Ramesh Juneja,Healthcare , pharmaceuticals
8696,2.0,62.0,Male,None,https:http://specials-images.forbesimg.com/imageserve/37cb3c5439cefb35fd4e59b7834e34a8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=139&cropY2=883,Bruce Karsh,Finance and Investments , private equity
6852,2.0,72.0,Male,None,https:http://specials-images.forbesimg.com/imageserve/37cb3c5439cefb35fd4e59b7834e34a8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=139&cropY2=883,Henry Laufer,Finance and Investments , hedge funds
6782,2.0,47.0,None,None,https://specials-images.forbesimg.com/imageserve/5b15aa2ba7ea436b547f5eb6/416x416.jpg?background=000000&cropX1=184&cropX2=1758&cropY1=7&cropY2=1582,Lee Boo-Jin,Service ," computer services, tourism"
5472,2.0,58.0,Male,None,https://specials-images.forbesimg.com/imageserve/5b15aaed4bbe6f74868b9095/416x416.jpg?background=000000&cropX1=14&cropX2=1304&cropY1=94&cropY2=1384,Lee Jay-Hyun,Diversified ," food products, entertainment"
2458,2.0,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b76eda7ea43169012ee06/416x416.jpg?background=000000&cropX1=593&cropX2=3244&cropY1=11&cropY2=2660,Wolfgang Leitner,Construction & Engineering , engineering
3162,2.0,51.0,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a87528931358e4955ada79d/416x416.jpg?background=000000&cropX1=364&cropX2=2000&cropY1=583&cropY2=2220,Li Ge,Healthcare , biotech
4489,2.0,63.0,Male,Thailand,https://specials-images.forbesimg.com/imageserve/57434b7d4bbe6f636185778a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854,Harald Link,Diversified , diversified
8635,2.0,55.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cda0fa7ea431690130b75/416x416.jpg?background=000000&cropX1=1126&cropX2=3692&cropY1=63&cropY2=2627,Liu Ming Hui,Energy , natural gas distribution
7121,2.0,66.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8dfde131358e4955ae0037/416x416.jpg?background=000000&cropX1=665&cropX2=2589&cropY1=84&cropY2=2007,Jeffrey Lurie,Sports , Philadelphia Eagles
2790,2.0,48.0,Male,None,https://specials-images.forbesimg.com/imageserve/53248972c5824d9bcf7c7db5aecfbf2d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Ma Xingtian,Healthcare , pharmaceuticals
3756,2.0,64.0,Female,United States,https://specials-images.forbesimg.com/imageserve/53248972c5824d9bcf7c7db5aecfbf2d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Sarah Macmillan,Food and Beverage , Cargill
5481,2.0,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59de733931358e542c039e6f/416x416.jpg?background=000000&cropX1=817&cropX2=2143&cropY1=263&cropY2=1588,Howard Marks,Finance and Investments , private equity
3372,2.0,63.0,None,None,https://specials-images.forbesimg.com/imageserve/589d2e55a7ea431f32192a5e/416x416.jpg?background=000000&cropX1=29&cropX2=723&cropY1=103&cropY2=798,Miao Shouliang,Real Estate , real estate
3051,2.0,87.0,None,None,https://specials-images.forbesimg.com/imageserve/59cc1536a7ea434a34f46d14/416x416.jpg?background=000000&cropX1=15&cropX2=2304&cropY1=5&cropY2=2296,Lachhman Das Mittal,Automotive , tractors
3576,2.0,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f982131358e4955ad1e63/416x416.jpg?background=000000&cropX1=12&cropX2=2905&cropY1=0&cropY2=2895,Mario Moretti Polegato,Fashion & Retail , shoes
2503,2.0,51.0,None,None,https://specials-images.forbesimg.com/imageserve/5a80c31da7ea431690133cac/416x416.jpg?background=000000&cropX1=668&cropX2=2596&cropY1=7&cropY2=1935,Vadim Moshkovich,Food and Beverage ," agriculture, land"
6294,2.0,73.0,Male,None,https:http://specials-images.forbesimg.com/imageserve/7c6c5d8021800a5b72c6170da704db3c/416x416.jpg?background=000000&cropX1=56&cropX2=567&cropY1=31&cropY2=542,Mofatraj Munot,Real Estate , real estate
4267,2.0,62.0,Male,USA,https://specials-images.forbesimg.com/imageserve/57e196d24bbe6f6781c5301d/416x416.jpg?background=000000&cropX1=21&cropX2=667&cropY1=250&cropY2=896,Jonathan Nelson,Finance and Investments , private equity
9608,2.0,71.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a810d9b4bbe6f2652f544ac/416x416.jpg?background=000000&cropX1=60&cropX2=2760&cropY1=282&cropY2=2984,Florentino Perez,Construction & Engineering , construction
2495,2.0,65.0,,Thailand,https://specials-images.forbesimg.com/imageserve/592d7a004bbe6f1b730adefd/416x416.jpg?background=000000&cropX1=64&cropX2=354&cropY1=50&cropY2=340,Chuchat & Daonapa Petaumpai,Finance and Investments , motorcycle loans
1398,2.0,92.0,Male,None,https://specials-images.forbesimg.com/imageserve/301309845d8d9ff310b38d473fd6da2b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=92&cropY2=836,Peter Peterson,Finance and Investments , investments
2014,2.0,60.0,Male,None,https://specials-images.forbesimg.com/imageserve/59cc1d9b31358e542c02fcb0/416x416.jpg?background=000000&cropX1=43&cropX2=2087&cropY1=141&cropY2=2185,Arvind Poddar,Automotive , tires
9502,2.0,77.0,None,None,https://specials-images.forbesimg.com/imageserve/58adc4234bbe6f0e55874af8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=68&cropY2=812,Murdaya Poo,Diversified , diversified
5367,2.0,74.0,Male,China,https:http://specials-images.forbesimg.com/imageserve/56c6960fe4b062f6b59a146c/416x416.jpg?background=000000&cropX1=279&cropX2=635&cropY1=314&cropY2=670,Ren Zhengfei,Telecom , telecom equipment
5701,2.0,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8ed46831358e4955ae0767/416x416.jpg?background=000000&cropX1=1020&cropX2=1941&cropY1=240&cropY2=1161,Antony Ressler,Finance and Investments , finance
3878,2.0,54.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a810f404bbe6f2652f544b8/416x416.jpg?background=000000&cropX1=48&cropX2=1351&cropY1=340&cropY2=1642,Francisco Jose Riberas Mera,Manufacturing ," steel, autoparts"
7776,2.0,68.0,Male,USA,https://specials-images.forbesimg.com/imageserve/5a8ee8a44bbe6f2652f63740/416x416.jpg?background=000000&cropX1=505&cropX2=2548&cropY1=0&cropY2=2044,Rodney Sacks,Food and Beverage , energy drinks
4180,2.0,65.0,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/56cc6b78e4b062f6b59a5137/416x416.jpg?background=000000&cropX1=134&cropX2=654&cropY1=44&cropY2=564,Hilton Schlosberg,Food and Beverage , energy drinks
7001,2.0,42.0,Male,None,https://specials-images.forbesimg.com/imageserve/564a387be4b0ffa7afe72f81/416x416.jpg?background=000000&cropX1=58&cropX2=681&cropY1=0&cropY2=624,Brian Sheth,Finance and Investments , investments
8060,2.0,58.0,None,None,https://specials-images.forbesimg.com/imageserve/564a387be4b0ffa7afe72f81/416x416.jpg?background=000000&cropX1=58&cropX2=681&cropY1=0&cropY2=624,Lucy Stitzer,Food and Beverage , Cargill
3933,2.0,69.0,Female,None,https://specials-images.forbesimg.com/imageserve/564a387be4b0ffa7afe72f81/416x416.jpg?background=000000&cropX1=58&cropX2=681&cropY1=0&cropY2=624,Su Suyu,Real Estate ," utilities, real estate"
1273,2.0,64.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/551ad52fe4b0ffa93fd26776/416x416.jpg?background=000000&cropX1=0&cropX2=622&cropY1=6&cropY2=628,Satoshi Suzuki,Fashion & Retail , cosmetics
8808,2.0,62.0,Female,United States,https://specials-images.forbesimg.com/imageserve/551ad52fe4b0ffa93fd26776/416x416.jpg?background=000000&cropX1=0&cropX2=622&cropY1=6&cropY2=628,Katherine Tanner,Food and Beverage , Cargill
3879,2.0,48.0,Male,None,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,Arvind Tiku,Energy ," oil & gas, investments"
3325,2.0,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,Wang Liping,Manufacturing , hydraulic machinery
6770,2.0,69.0,Male,China,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,Wang Xicheng,Manufacturing , tires
7614,2.0,55.0,Male,None,https://specials-images.forbesimg.com/imageserve/6831d2c5e08db906f140f99ef0391369/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784,Wei Shaojun,Real Estate , real estate
6251,2.0,47.0,None,None,https://specials-images.forbesimg.com/imageserve/55fb1546e4b0ffa7afe4b467/416x416.jpg?background=000000&cropX1=93&cropX2=632&cropY1=53&cropY2=593,Amy Wyss,Healthcare , medical equipment
5548,2.0,61.0,None,United States,https://specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/416x416.jpg?background=000000&cropX1=137&cropX2=577&cropY1=48&cropY2=488,Jon Yarbrough,Gambling & Casinos , video games
5813,2.0,69.0,None,None,https://specials-images.forbesimg.com/imageserve/5a80c9d631358e4955ad2cc7/416x416.jpg?background=000000&cropX1=6&cropX2=2701&cropY1=0&cropY2=2697,Vladimir Yevtushenkov,Telecom ," telecom, investments"
7527,2.0,70.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a80c9d631358e4955ad2cc7/416x416.jpg?background=000000&cropX1=6&cropX2=2701&cropY1=0&cropY2=2697,Charles Zegar,Media & Entertainment , Bloomberg LP
1719,2.0,56.0,None,China,https://specials-images.forbesimg.com/imageserve/589f386aa7ea431f3219482d/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=18&cropY2=758,Zhu Baoguo,Healthcare , pharmaceuticals
9972,1.9,94.0,Male,UAE,https://specials-images.forbesimg.com/imageserve/5b907c1f479b257341b58dc6bcfca523/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,Saif Al Ghurair,Diversified , diversified
4368,1.9,66.0,Male,Malaysia,https://specials-images.forbesimg.com/imageserve/34ecc96674c89b47c3c26a4fd3c61898/416x416.jpg?background=000000&cropX1=171&cropX2=569&cropY1=77&cropY2=475,Syed Mokhtar Albukhary,Diversified ," engineering, energy, construction"
8067,1.9,43.0,Female,None,https://specials-images.forbesimg.com/imageserve/56cc2e6fe4b062f6b59a4fc4/416x416.jpg?background=000000&cropX1=176&cropX2=736&cropY1=122&cropY2=683,Miriam Baumann-Blocher,Manufacturing , chemicals
1763,1.9,82.0,None,Germany,https://specials-images.forbesimg.com/imageserve/f5c29e3cca4603520881dc6d5c9e2c6b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=19&cropY2=762,Albert Berner,Manufacturing , fasteners
6103,1.9,68.0,None,Germany,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,Thomas Bruch,Fashion & Retail , retail
2050,1.9,99.0,Male,None,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,Chang Yun Chung,Logistics , shipping
2273,1.9,,Male,None,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,Kiat Chiaravanont,Diversified , diversified
2899,1.9,,,None,https://specials-images.forbesimg.com/imageserve/5a812736a7ea4316901340c1/416x416.jpg?background=000000&cropX1=1951&cropX2=4163&cropY1=658&cropY2=2868,Jean-Paul And Martine Clozel,Healthcare , pharmaceuticals
9779,1.9,54.0,Male,Switzerland,https://specials-images.forbesimg.com/imageserve/5a8123ab4bbe6f2652f54614/416x416.jpg?background=000000&cropX1=484&cropX2=2473&cropY1=4&cropY2=1991,Benjamin De Rothschild,Finance and Investments , banking
9758,1.9,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8eddbd4bbe6f2652f635d5/416x416.jpg?background=000000&cropX1=570&cropX2=2499&cropY1=167&cropY2=2096,James Dinan,Finance and Investments , hedge funds
1397,1.9,80.0,None,France,https://specials-images.forbesimg.com/imageserve/5a7de9d14bbe6f2652f51fbf/416x416.jpg?background=000000&cropX1=139&cropX2=2043&cropY1=154&cropY2=2059,Charles Edelstenne,Manufacturing , aviation
9441,1.9,61.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e0cae31358e4955ad0dd1/416x416.jpg?background=000000&cropX1=763&cropX2=2623&cropY1=133&cropY2=1992,Bernd Freier,Fashion & Retail , fashion retail
8049,1.9,74.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/416x416.jpg?background=000000&cropX1=914&cropX2=3337&cropY1=246&cropY2=2667,Bill Gross,Finance and Investments , investments
6837,1.9,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8ede4c31358e4955ae08c9/416x416.jpg?background=000000&cropX1=595&cropX2=2930&cropY1=0&cropY2=2333,Jeffrey Gundlach,Finance and Investments , investments
6730,1.9,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/32ae3665d79edb059b0d655c2f4ac964/416x416.jpg?background=000000&cropX1=118&cropX2=664&cropY1=127&cropY2=673,Suat Gunsel,Real Estate ," real estate, education"
9128,1.9,73.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a90cc2ca7ea434a0c272532/416x416.jpg?background=000000&cropX1=27&cropX2=4254&cropY1=528&cropY2=4757,Shmuel Harlap,Automotive , automotive
2244,1.9,76.0,Male,None,https://specials-images.forbesimg.com/imageserve/589fd4d24bbe6f0e55869079/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=18&cropY2=758,Roberto Hernandez Ramirez,Finance and Investments , banking
2129,1.9,67.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e1a34a7ea43169013229e/416x416.jpg?background=000000&cropX1=172&cropX2=1445&cropY1=236&cropY2=1508,Johannes Kaercher,Manufacturing ," vacuums, cleaning products"
7591,1.9,67.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/56c9ef04e4b062f6b59a2dc3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=124&cropY2=868,Friedrich Knapp,Fashion & Retail , fashion retail
5694,1.9,74.0,Female,None,https://specials-images.forbesimg.com/imageserve/87442ff77ee5bf1f18d8677002f9a2d4/416x416.jpg?background=000000&cropX1=24&cropX2=741&cropY1=10&cropY2=727,Lee Myung-Hee,Fashion & Retail , retail
2264,1.9,44.0,Female,South Korea,https://specials-images.forbesimg.com/imageserve/5b15ae9ba7ea436b547f6012/416x416.jpg?background=000000&cropX1=305&cropX2=1698&cropY1=225&cropY2=1619,Lee Seo-Hyun,Diversified ," computer services, tourism"
8746,1.9,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/5b15ae9ba7ea436b547f6012/416x416.jpg?background=000000&cropX1=305&cropX2=1698&cropY1=225&cropY2=1619,Liang Jiankun,Metals & Mining , cobalt mining
9462,1.9,65.0,None,Taiwan,https://specials-images.forbesimg.com/imageserve/f4cb868a137553c6a43b596e943a94c4/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746,Liao Long-Shing,Manufacturing , petrochemicals
2411,1.9,89.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/88d16c4c04348bd19f4607c4607e09f4/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=23&cropY2=766,Lin Shu-Hong,Manufacturing , petrochemicals
1938,1.9,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/e64883d7382b4c35f0fdba9c0e3bf35f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=89&cropY2=833,Yasseen Mansour,Diversified , diversified
4290,1.9,71.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fd08031358e4955ad2231/416x416.jpg?background=000000&cropX1=207&cropX2=1097&cropY1=68&cropY2=958,David Nahmad,Fashion & Retail , art collection
6387,1.9,55.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a808a4f31358e4955ad292e/416x416.jpg?background=000000&cropX1=615&cropX2=2844&cropY1=0&cropY2=2230,Alexander Nesis,Finance and Investments ," metals, banking, fertilizers"
1044,1.9,63.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f3c7c4bbe6f2652f52fab/416x416.jpg?background=000000&cropX1=741&cropX2=3175&cropY1=16&cropY2=2451,Nandan Nilekani,Technology , software services
2257,1.9,45.0,Male,None,https://specials-images.forbesimg.com/imageserve/57d88f80a7ea430a8a19de0f/416x416.jpg?background=000000&cropX1=23&cropX2=724&cropY1=106&cropY2=807,Ranjan Pai,Service , education
2446,1.9,59.0,None,None,https://specials-images.forbesimg.com/imageserve/5b15aa8ca7ea436b547f5ec9/416x416.jpg?background=000000&cropX1=144&cropX2=1750&cropY1=6&cropY2=1611,Park Hyeon-Joo,Finance and Investments , mutual funds
2126,1.9,67.0,Female,None,https:http://specials-images.forbesimg.com/imageserve/ddf023d2232062246fe213fe69078302/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Jennifer Pritzker,Service ," hotels, investments"
3311,1.9,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7ce9e3a7ea431690130cc5/416x416.jpg?background=000000&cropX1=730&cropX2=3332&cropY1=231&cropY2=2832,Qiu Jianping,Manufacturing , hand tools
4798,1.9,72.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a6f989b31358e4955abf236/416x416.jpg?background=000000&cropX1=84&cropX2=568&cropY1=256&cropY2=740,Megdet Rahimkulov,Finance and Investments , investments
9066,1.9,79.0,None,None,https://specials-images.forbesimg.com/imageserve/5a6f989b31358e4955abf236/416x416.jpg?background=000000&cropX1=84&cropX2=568&cropY1=256&cropY2=740,Vito Rodriguez Rodriguez,Diversified , processed milk
9232,1.9,81.0,Male,None,https://specials-images.forbesimg.com/imageserve/56cc6ddbe4b062f6b59a516a/416x416.jpg?background=000000&cropX1=108&cropX2=739&cropY1=6&cropY2=638,Stephen Rubin,Fashion & Retail , sports apparel
5556,1.9,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,Remo Ruffini,Fashion & Retail , winter jackets
9584,1.9,51.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,Erik Selin,Real Estate , real estate
9980,1.9,68.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f6faba7ea431690132ced/416x416.jpg?background=000000&cropX1=1023&cropX2=2848&cropY1=410&cropY2=2235,Peter Sondakh,Finance and Investments , investments
9875,1.9,62.0,Male,USA,https://specials-images.forbesimg.com/imageserve/58d1900ba7ea431f321b87eb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=103&cropY2=847,Alan N. Trefler,Technology , software
5024,1.9,90.0,Male,None,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropX1=3&cropX2=621&cropY1=5&cropY2=624,Tseng Shin-Yi,Manufacturing , petrochemicals
9148,1.9,71.0,Male,None,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropX1=3&cropX2=621&cropY1=5&cropY2=624,Masateru Uno,Fashion & Retail , drugstores
9579,1.9,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/589de4a6a7ea431f3219329f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=126&cropY2=870,Wang Qingtao,Metals & Mining , steel smelting
4204,1.9,46.0,Male,None,https://specials-images.forbesimg.com/imageserve/55fb14dde4b0ffa7afe4b464/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,Evan Williams,Technology , Twitter
4382,1.9,24.0,Male,None,https://specials-images.forbesimg.com/imageserve/55fb14dde4b0ffa7afe4b464/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,Gustav Magnar Witzoe,Food and Beverage , fish farming
3566,1.9,77.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e182aa7ea431690132282/416x416.jpg?background=000000&cropX1=99&cropX2=859&cropY1=82&cropY2=841,Horst Wortmann,Fashion & Retail , footwear
