id,worth in Billion USD,age,gender,Country,image,name,industry,company_name,GDP in Billions USD
3484,2.3,64.0,None,United States,https://specials-images.forbesimg.com/imageserve/a0e8dcd55a90fd107542753485c116c1/416x416.jpg?background=000000&cropX1=100&cropX2=639&cropY1=27&cropY2=567,John Tyson,Food and Beverage , food processing,20494.1
4395,2.2,75.0,None,United States,https://specials-images.forbesimg.com/imageserve/988a2396e97fe1c950b4a8a983f17c8d/416x416.jpg?background=000000&cropX1=64&cropX2=623&cropY1=2&cropY2=561,Ron Baron,Finance and Investments , money management,20494.1
4695,2.2,74.0,None,United States,https://specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/416x416.jpg?background=000000&cropX1=97&cropX2=641&cropY1=44&cropY2=589,Thomas Lee,Finance and Investments , private equity,20494.1
8271,2.2,48.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5aabd0b94bbe6f0fa8287d8a/416x416.jpg?background=000000&cropX1=1983&cropX2=5067&cropY1=87&cropY2=3173,Eric Lefkofsky,Technology , Groupon,20494.1
8650,2.2,69.0,Male,United States,https://specials-images.forbesimg.com/imageserve/12cec189312ff7ec643365d00e008b56/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821,Phillip T. (Terry) Ragon,Technology , health IT,20494.1
7419,2.2,32.0,None,United States,https://specials-images.forbesimg.com/imageserve/57e17c6ba7ea430a8a1a0cab/416x416.jpg?background=000000&cropX1=60&cropX2=715&cropY1=8&cropY2=664,"Julio Mario Santo Domingo, Iii.",Food and Beverage , beer,20494.1
5975,2.2,79.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dfcaa4bbe6f2652f62ce6/416x416.jpg?background=000000&cropX1=527&cropX2=1496&cropY1=180&cropY2=1148,Ted Turner,Media & Entertainment , cable television,20494.1
4403,2.2,77.0,None,United States,https://specials-images.forbesimg.com/imageserve/17575027bdc253768c3f5179976023df/416x416.jpg?background=000000&cropX1=93&cropX2=716&cropY1=13&cropY2=637,William Young,Manufacturing , plastics,20494.1
2293,2.1,55.0,None,United States,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827,Todd Christopher,Fashion & Retail , hair care products,20494.1
5675,2.1,79.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59de763e31358e542c039ec4/416x416.jpg?background=000000&cropX1=1103&cropX2=2074&cropY1=526&cropY2=1496,David Walentas,Real Estate , real estate,20494.1
3968,2.0,93.0,Male,United States,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,S. Daniel Abraham,Food and Beverage , Slim-Fast,20494.1
6189,2.0,55.0,None,United States,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551,Alexandra Daitch,Food and Beverage , Cargill,20494.1
1742,2.0,74.0,Male,United States,https://specials-images.forbesimg.com/imageserve/e3fd6b2d18ee5fda5cb316a7cea561d6/416x416.jpg?background=000000&cropX1=155&cropX2=551&cropY1=61&cropY2=457,Robert Duggan,Healthcare , pharmaceuticals,20494.1
4566,2.0,82.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a80f48da7ea431690133ed6/416x416.jpg?background=000000&cropX1=2072&cropX2=4724&cropY1=446&cropY2=3099,Thomas Hagen,Finance and Investments , insurance,20494.1
3756,2.0,64.0,Female,United States,https://specials-images.forbesimg.com/imageserve/53248972c5824d9bcf7c7db5aecfbf2d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Sarah Macmillan,Food and Beverage , Cargill,20494.1
5481,2.0,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59de733931358e542c039e6f/416x416.jpg?background=000000&cropX1=817&cropX2=2143&cropY1=263&cropY2=1588,Howard Marks,Finance and Investments , private equity,20494.1
8808,2.0,62.0,Female,United States,https://specials-images.forbesimg.com/imageserve/551ad52fe4b0ffa93fd26776/416x416.jpg?background=000000&cropX1=0&cropX2=622&cropY1=6&cropY2=628,Katherine Tanner,Food and Beverage , Cargill,20494.1
5548,2.0,61.0,None,United States,https://specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/416x416.jpg?background=000000&cropX1=137&cropX2=577&cropY1=48&cropY2=488,Jon Yarbrough,Gambling & Casinos , video games,20494.1
7527,2.0,70.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a80c9d631358e4955ad2cc7/416x416.jpg?background=000000&cropX1=6&cropX2=2701&cropY1=0&cropY2=2697,Charles Zegar,Media & Entertainment , Bloomberg LP,20494.1
8049,1.9,74.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/416x416.jpg?background=000000&cropX1=914&cropX2=3337&cropY1=246&cropY2=2667,Bill Gross,Finance and Investments , investments,20494.1
6468,1.8,80.0,Male,United States,https://specials-images.forbesimg.com/imageserve/10117f3c94f373c3e8e50d6c913134b0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,Stewart Horejsi,Finance and Investments , Berkshire Hathaway,20494.1
5277,1.8,66.0,None,United States,https://specials-images.forbesimg.com/imageserve/55fb11b8e4b0ffa7afe4b44a/416x416.jpg?background=000000&cropX1=130&cropX2=681&cropY1=32&cropY2=583,Hamilton James,Finance and Investments , investments,20494.1
6319,1.7,67.0,None,United States,https://specials-images.forbesimg.com/imageserve/5942b95e4bbe6f1b730ba19b/416x416.jpg?background=000000&cropX1=1979&cropX2=4083&cropY1=424&cropY2=2527,"Jim Justice, Ii.",Metals & Mining , coal,20494.1
3285,1.7,43.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8ee5124bbe6f2652f636b7/416x416.jpg?background=000000&cropX1=956&cropX2=1462&cropY1=308&cropY2=813,Miguel Mckelvey,Real Estate , WeWork,20494.1
5784,1.7,72.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a9089da31358e79a28a1e8b/416x416.jpg?background=000000&cropX1=158&cropX2=1687&cropY1=287&cropY2=1817,Vincent Mcmahon,Sports , wrestling,20494.1
1166,1.7,74.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a90819c31358e79a28a1d46/416x416.jpg?background=000000&cropX1=717&cropX2=2028&cropY1=135&cropY2=1446,Jerry Moyes,Logistics , Transportation,20494.1
2739,1.7,94.0,Male,United States,https://specials-images.forbesimg.com/imageserve/88da1feb2b57450c4b7fe5a4423a1f8d/416x416.jpg?background=000000&cropX1=53&cropX2=721&cropY1=16&cropY2=685,Charles Munger,Finance and Investments , Berkshire Hathaway,20494.1
3027,1.7,76.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8ee57ca7ea4316901419c6/416x416.jpg?background=000000&cropX1=373&cropX2=1209&cropY1=142&cropY2=979,Nelson Peltz,Finance and Investments , investments,20494.1
7479,1.6,52.0,Male,United States,https://specials-images.forbesimg.com/imageserve/58ee95654bbe6f1aff45ce3d/416x416.jpg?background=000000&cropX1=1354&cropX2=4158&cropY1=6&cropY2=2808,Aneel Bhusri,Technology , business software,20494.1
7486,1.6,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5559e7a5e4b0bacdbd752599/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=98&cropY2=841,David Booth,Finance and Investments , mutual funds,20494.1
6689,1.6,60.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a84c3ff31358e4955ad7cdd/416x416.jpg?background=000000&cropX1=0&cropX2=576&cropY1=23&cropY2=599,Paul Foster,Energy , oil refining,20494.1
7838,1.6,75.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a86c7ba4bbe6f2652f5bab3/416x416.jpg?background=000000&cropX1=1270&cropX2=3101&cropY1=106&cropY2=1936,Christopher Goldsbury,Food and Beverage , salsa,20494.1
5404,1.6,55.0,Male,United States,https://specials-images.forbesimg.com/imageserve/56ce157fe4b062f6b59a7bf7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=95&cropY2=839,Michael Jordan,Sports ," Charlotte Hornets, endorsements",20494.1
3170,1.6,59.0,None,United States,https://specials-images.forbesimg.com/imageserve/555f46a7e4b0bacdbd75462a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=68&cropY2=812,Thai Lee,Technology , IT provider,20494.1
5549,1.6,90.0,Male,United States,https://specials-images.forbesimg.com/imageserve/c1df391b52ec95ff9604ca40b9ed0222/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,Billy Joe (Red) Mccombs,Diversified ," real estate, oil, cars, sports",20494.1
9515,1.6,91.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a84c06b4bbe6f2652f59aee/416x416.jpg?background=000000&cropX1=231&cropX2=2206&cropY1=325&cropY2=2302,Manuel Moroun,Logistics , transportation,20494.1
4890,1.6,48.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5a8ef078a7ea431690141af5/416x416.jpg?background=000000&cropX1=1474&cropX2=3673&cropY1=407&cropY2=2605,Sheryl Sandberg,Technology , Facebook,20494.1
7613,1.6,60.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8f089e31358e79a289ff38/416x416.jpg?background=000000&cropX1=543&cropX2=2766&cropY1=445&cropY2=2667,Thomas Steyer,Finance and Investments , hedge funds,20494.1
1148,1.6,75.0,None,United States,https://specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/416x416.jpg?background=000000&cropX1=5&cropX2=669&cropY1=21&cropY2=685,Charlotte Colket Weber,Food and Beverage , Campbell Soup,20494.1
3884,1.5,70.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a7fd86e4bbe6f2652f53728/416x416.jpg?background=000000&cropX1=287&cropX2=2280&cropY1=9&cropY2=2000,Bill Alfond,Fashion & Retail , shoes,20494.1
8098,1.5,61.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5a809c48a7ea431690133a7f/416x416.jpg?background=000000&cropX1=664&cropX2=2511&cropY1=81&cropY2=1927,Carol Jenkins Barnett,Food and Beverage , Publix supermarkets,20494.1
4796,1.5,92.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a9082694bbe6f0fa8266714/416x416.jpg?background=000000&cropX1=0&cropX2=3147&cropY1=573&cropY2=3722,Martha Ford,Automotive , Ford Motor,20494.1
2118,1.5,61.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a9082de31358e79a28a1d7c/416x416.jpg?background=000000&cropX1=0&cropX2=2670&cropY1=109&cropY2=2778,Seth Klarman,Finance and Investments , investments,20494.1
8084,1.5,74.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,"Nicholas Pritzker, Ii.",Service ," hotels, investments",20494.1
3152,1.5,89.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a907e0c31358e79a28a1d20/416x416.jpg?background=000000&cropX1=313&cropX2=1684&cropY1=201&cropY2=1572,Fayez Sarofim,Finance and Investments , money management,20494.1
1899,1.5,33.0,None,United States,https://specials-images.forbesimg.com/imageserve/58c1a2eba7ea431f321ad96b/416x416.jpg?background=000000&cropX1=63&cropX2=733&cropY1=13&cropY2=683,Kevin Systrom,Technology , Instagram,20494.1
4791,1.4,86.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474,John Edson,Manufacturing , leisure craft,20494.1
7138,1.4,89.0,Male,United States,https://specials-images.forbesimg.com/imageserve/e520ca6f0acfc9c577cccce57d14dddf/416x416.jpg?background=000000&cropX1=0&cropX2=2336&cropY1=275&cropY2=2613,Alan Gerry,Media & Entertainment , cable television,20494.1
4193,1.4,96.0,Male,United States,https://specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603,George Joseph,Finance and Investments , insurance,20494.1
6579,1.4,82.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a908704a7ea434a0c2720b7/416x416.jpg?background=000000&cropX1=1183&cropX2=2387&cropY1=725&cropY2=1930,Jerry Reinsdorf,Sports , sports teams,20494.1
8875,1.4,62.0,Male,United States,https://specials-images.forbesimg.com/imageserve/8fc970638be98f55b64ae148840cddad/416x416.jpg?background=000000&cropX1=106&cropX2=726&cropY1=48&cropY2=668,Dan Wilks,Energy , natural gas,20494.1
4672,1.3,59.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a908ff631358e79a28a1f18/416x416.jpg?background=000000&cropX1=26&cropX2=2250&cropY1=77&cropY2=2300,Steve Case,Technology , AOL,20494.1
2525,1.3,62.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d91b5a7ea43169014023a/416x416.jpg?background=000000&cropX1=743&cropX2=3217&cropY1=194&cropY2=2667,Jamie Dimon,Finance and Investments , banking,20494.1
7754,1.3,58.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,"Cargill Macmillan, Iii.",Food and Beverage , Cargill,20494.1
1367,1.3,68.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,John Macmillan,Food and Beverage , Cargill,20494.1
8204,1.3,84.0,Male,United States,https://specials-images.forbesimg.com/imageserve/56d0ba12e4b0c144a7f65ae3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Bruce Nordstrom,Fashion & Retail , Nordstrom department stores,20494.1
3007,1.3,65.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a90911ea7ea434a0c2721cc/416x416.jpg?background=000000&cropX1=438&cropX2=1365&cropY1=66&cropY2=992,Alexander Rovt,Manufacturing ," fertilizer, real estate",20494.1
4940,1.2,48.0,Male,United States,https://specials-images.forbesimg.com/imageserve/58b74d7131358e1a35ac50b5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Thomas Tull,Media & Entertainment , movies,20494.1
4814,1.1,34.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a90974e31358e79a28a1fc5/416x416.jpg?background=000000&cropX1=1166&cropX2=3229&cropY1=377&cropY2=2439,Drew Houston,Technology , file hosting service,20494.1
8664,1.1,64.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a908e8231358e79a28a1ef6/416x416.jpg?background=000000&cropX1=591&cropX2=2173&cropY1=345&cropY2=1926,Isaac Larian,Manufacturing , toys,20494.1
3557,1.1,58.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a908e8231358e79a28a1ef6/416x416.jpg?background=000000&cropX1=591&cropX2=2173&cropY1=345&cropY2=1926,Frank Laukien,Manufacturing , scientific equipment,20494.1
2281,1.1,58.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5b15b64c31358e612fbb20e7/416x416.jpg?background=000000&cropX1=66&cropX2=1078&cropY1=5&cropY2=1016,Nancy Lerner,Finance and Investments ," banking, credit cards",20494.1
5618,1.1,56.0,None,United States,https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,Randolph Lerner,Finance and Investments ," banking, credit cards",20494.1
8697,1.1,67.0,Female,United States,https://specials-images.forbesimg.com/imageserve/e3e7e9c8c53ae71eaaa4fe81fad75e44/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=3&cropY2=704,Laurie Tisch,Diversified ," insurance, NFL team",20494.1
5083,1.0,54.0,None,United States,https://specials-images.forbesimg.com/imageserve/58c0780f31358e1a35aca9f4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,David Kabiller,Finance and Investments , investment management,20494.1
8705,1.0,62.0,Male,United States,https://specials-images.forbesimg.com/imageserve/b818c0f773d1571f81d985efd190c1ac/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=1&cropY2=600,Theodore Leonsis,Sports , sports teams,20494.1
8870,1.0,80.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a971bb731358e79a28a995c/416x416.jpg?background=000000&cropX1=1&cropX2=210&cropY1=7&cropY2=216,Duncan Macmillan,Finance and Investments , Bloomberg LP,20494.1
7443,1.0,69.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a90aa824bbe6f0fa8266b32/416x416.jpg?background=000000&cropX1=0&cropX2=2263&cropY1=276&cropY2=2541,Lowell Milken,Finance and Investments , investments,20494.1
9622,1.0,91.0,Female,United States,https://specials-images.forbesimg.com/imageserve/591c59444bbe6f1b730a5366/416x416.jpg?background=000000&cropX1=408&cropX2=1184&cropY1=176&cropY2=952,Alice Schwartz,Manufacturing , biotech,20494.1
1788,1.0,67.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a909560a7ea434a0c272237/416x416.jpg?background=000000&cropX1=1605&cropX2=2567&cropY1=349&cropY2=1310,Axel Stawski,Real Estate , real estate,20494.1
6974,70.0,82.0,None,Spain,https://specials-images.forbesimg.com/imageserve/5a810ce6a7ea431690133fe6/416x416.jpg?background=000000&cropX1=250&cropX2=2266&cropY1=4&cropY2=2019,Amancio Ortega,Fashion & Retail , Zara,1426.1889999999999
5954,4.4,79.0,None,Spain,https://specials-images.forbesimg.com/imageserve/58a65d5ea7ea431f3219ae3f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=177&cropY2=921,Miguel Fluxa Rossello,Service , hotels,1426.1889999999999
2447,3.4,59.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/910e6d8352e21187ae4e0c51f41eb089/416x416.jpg?background=000000&cropX1=394&cropX2=2592&cropY1=167&cropY2=2366,Rafael Del Pino Y Calvo-Sotelo,Construction & Engineering , construction,1426.1889999999999
5886,3.4,86.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/5a81131e31358e4955ad304e/416x416.jpg?background=000000&cropX1=424&cropX2=1874&cropY1=0&cropY2=1449,Juan-Miguel Villar Mir,Construction & Engineering , construction,1426.1889999999999
6437,3.1,74.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/58ae0657a7ea431f3219fb91/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=168&cropY2=912,Manuel Lao Hernandez,Gambling & Casinos , gambling,1426.1889999999999
6931,2.9,64.0,Female,Spain,https://specials-images.forbesimg.com/imageserve/5a6a0c274bbe6f2652f38d10/416x416.jpg?background=000000&cropX1=589&cropX2=1582&cropY1=265&cropY2=1258,Alicia Koplowitz,Finance and Investments ," construction, investments",1426.1889999999999
4298,1.4,72.0,None,Spain,https://specials-images.forbesimg.com/imageserve/58dac21b31358e58f079d300/416x416.jpg?background=000000&cropX1=0&cropX2=437&cropY1=79&cropY2=516,Alberto Cortina,Finance and Investments , investments,1426.1889999999999
2645,1.2,64.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/58a27c03a7ea431f32197606/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=77&cropY2=820,Isak Andic,Fashion & Retail , fashion retail,1426.1889999999999
5413,1.2,55.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828,Jose Maria Aristrain,Metals & Mining , Steel,1426.1889999999999
8364,1.2,55.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733,D. Leopoldo Del Pino Y Calvo-Sotelo,Construction & Engineering , construction,1426.1889999999999
4919,45.3,46.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cdf46a7ea431690130bf0/416x416.jpg?background=000000&cropX1=1094&cropX2=3921&cropY1=6&cropY2=2832,Ma Huateng,Technology , internet media,13608.152
5430,30.3,59.0,Male,China,https://specials-images.forbesimg.com/imageserve/5aecc8f4a7ea436b547c4c52/416x416.jpg?background=000000&cropX1=372&cropX2=2640&cropY1=490&cropY2=2756,Hui Ka Yan,Real Estate , real estate,13608.152
4765,15.6,46.0,Male,China,https://specials-images.forbesimg.com/imageserve/8c2c90c2667221740e4fe57cde754bf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,Zhang Zhidong,Technology , internet media,13608.152
1936,11.3,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484,Xu Shihui,Food and Beverage ," snacks, beverages",13608.152
5351,9.7,48.0,None,China,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908,Pan Zhengmin,Technology , electronics,13608.152
9016,9.2,48.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a05f1ffa7ea436b47b53301/416x416.jpg?background=000000&cropX1=687&cropX2=2229&cropY1=154&cropY2=1695,Yao Zhenhua,Diversified , conglomerate,13608.152
2701,7.2,51.0,Male,China,https://specials-images.forbesimg.com/imageserve/561fad72e4b0ffa7afe5e1cc/416x416.jpg?background=000000&cropX1=24&cropX2=691&cropY1=174&cropY2=841,Wang Wenxue,Real Estate , real estate,13608.152
3602,6.5,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d07b631358e4955acfcda/416x416.jpg?background=000000&cropX1=11&cropX2=2697&cropY1=11&cropY2=2696,Wei Jianjun,Automotive , automobiles,13608.152
7075,6.0,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/561faff9e4b0ffa7afe5e200/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=5&cropY2=743,Ma Jianrong,Fashion & Retail ," textiles, apparel",13608.152
7716,5.8,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a0b22bda7ea436b47b559f2/416x416.jpg?background=000000&cropX1=896&cropX2=2137&cropY1=260&cropY2=1501,Yao Liangsong,Manufacturing , furniture,13608.152
9371,5.6,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/1fa4a144289692d99fbce365c9d33f87/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,Kei Hoi Pang,Real Estate , real estate,13608.152
4901,4.9,57.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512,Yu Yong,Finance and Investments , mining,13608.152
6697,4.1,51.0,None,China,https://specials-images.forbesimg.com/imageserve/59dbd0f94bbe6f37dda034e6/416x416.jpg?background=000000&cropX1=168&cropX2=740&cropY1=28&cropY2=600,Fan Hongwei,Energy , petrochemicals,13608.152
5259,4.0,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d1bc14bbe6f2652f51217/416x416.jpg?background=000000&cropX1=15&cropX2=1937&cropY1=258&cropY2=2180,Yu Huijiao,Logistics , package delivery,13608.152
3991,3.8,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7bc417a7ea43169012f465/416x416.jpg?background=000000&cropX1=903&cropX2=3641&cropY1=0&cropY2=2736,Chen Dongsheng,Finance and Investments , insurance,13608.152
3772,3.7,46.0,None,China,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,Li Gaiteng,Manufacturing , hair dryers,13608.152
7386,3.7,66.0,Male,China,https://specials-images.forbesimg.com/imageserve/56703358b0044cf7b67e49b2a2c7d409/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=0&cropY2=740,Tse Ping,Healthcare , pharmaceuticals,13608.152
4599,3.6,64.0,Male,China,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Jiang Rensheng,Healthcare , vaccine production,13608.152
8543,3.6,65.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,Zhang Li,Real Estate , real estate,13608.152
2086,3.6,52.0,Female,China,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,Zhang Xin,Real Estate , real estate,13608.152
2072,3.5,66.0,None,China,https://specials-images.forbesimg.com/imageserve/59231261a7ea434078d441dc/416x416.jpg?background=000000&cropX1=187&cropX2=1015&cropY1=89&cropY2=916,Gao Tianguo,Real Estate ," real estate, finance",13608.152
4816,3.4,55.0,Male,China,https://specials-images.forbesimg.com/imageserve/6ac3c6fe0ad3a3524d1782dc8352606d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Sun Guangxin,Diversified , diversified,13608.152
6901,2.9,63.0,Male,China,https:http://specials-images.forbesimg.com/imageserve/5809454531358e238315e7e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918,Ke Zunhong,Healthcare , pharmaceuticals,13608.152
1508,2.9,51.0,Female,China,https://specials-images.forbesimg.com/imageserve/5a061b9131358e542c051d82/416x416.jpg?background=000000&cropX1=74&cropX2=842&cropY1=25&cropY2=794,Wang Laichun,Technology , electronics components,13608.152
6870,2.9,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a061b9131358e542c051d82/416x416.jpg?background=000000&cropX1=74&cropX2=842&cropY1=25&cropY2=794,Wang Laisheng,Technology , electronics components,13608.152
2725,2.7,58.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8dfc694bbe6f2652f62cd8/416x416.jpg?background=000000&cropX1=106&cropX2=3224&cropY1=387&cropY2=3506,Huang Wei,Real Estate , real estate,13608.152
9160,2.6,72.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207,Shen Wenrong,Metals & Mining , steel production,13608.152
6505,2.6,71.0,None,China,https://specials-images.forbesimg.com/imageserve/75720eea78ab6bb082b46a10cf4bce3a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,Song Zuowen,Diversified ," aluminum, diversified",13608.152
2870,2.5,65.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cbadc31358e4955acf7c0/416x416.jpg?background=000000&cropX1=632&cropX2=3041&cropY1=5&cropY2=2412,Hui Lin Chit,Manufacturing , hygiene products,13608.152
9797,2.3,55.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cb6284bbe6f2652f508cd/416x416.jpg?background=000000&cropX1=2&cropX2=1125&cropY1=20&cropY2=1144,Hu Baifan,Healthcare , pharmaceuticals,13608.152
4144,2.3,55.0,Male,China,https://specials-images.forbesimg.com/imageserve/58c338ac4bbe6f0e55885d28/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,Lin Li,Finance and Investments , investments,13608.152
9074,2.2,55.0,None,China,https://specials-images.forbesimg.com/imageserve/5a7cec0b31358e4955acfc0e/416x416.jpg?background=000000&cropX1=484&cropX2=1908&cropY1=142&cropY2=1566,Shen Guojun,Fashion & Retail , retail,13608.152
